Buy_CountI,Buy_CountN,Buy_I_Volume,Buy_N_Volume,Sell_CountI,Sell_CountN,Sell_I_Volume,Sell_N_Volume,bvol,cs,cs_id,eps,id,isin,l18,l30,mv,pc,pcc,pcp,pd1,pd2,pd3,pd4,pd5,pe,pf,pl,plc,plp,pmax,pmin,po1,po2,po3,po4,po5,py,qd1,qd2,qd3,qd4,qd5,qo1,qo2,qo3,qo4,qo5,time,tmax,tmin,tno,tval,tvol,z,zd1,zd2,zd3,zd4,zd5,zo1,zo2,zo3,zo4,zo5
191,0,9585387,0,493,1,9400504,184883,1,سایر واسطه‌گری‌های مالی,58,641,61469668095573716,IRO1LKAR0001,ولکار,لیزینگ کارآفرین,14877000000000,5130,50,0.98,5110,5100,5090,5080,5070,8,5020,5100,20,0.39,5190,5020,5120,5140,5150,5170,5180,5080,23052,10787,381981,1192,57526,258,20786,210176,50128,29704,12:29:42,5230,4930,919,49173248430,9585387,2900000000,1,2,2,1,3,4,3,4,3,9
275,0,25881883,0,120,1,23564077,2317806,1,ماشین‌آلات و تجهیزات,29,1120,65414507129586385,IRO1KHAZ0001,لخزر,پارس‌ خزر,46400000000000,4640,60,1.31,4550,4530,4500,4490,4470,4.1,4700,4570,-10,-0.22,4710,4550,4590,4600,4620,4650,4670,4580,26866,1110,1250,1200,2625,218613,100000,50000,5000,355000,12:29:58,4710,4450,909,120155025860,25881883,10000000000,5,1,1,1,2,1,1,1,1,3
200,2,76358780,15214000,349,3,74956253,16616527,1,بیمه و صندوق بازنشستگی به جز تامین اجتماعی,66,199,12777578088653944,IRO7HSIP0001,وحکمت,بیمه حکمت صبا,12390000000000,1475,33,2.29,1473,1472,1471,1464,1461,7.4,1431,1485,43,2.98,1485,1431,1500,1510,1512,1539,1585,1442,70000,80000,65000,37000,40000,14897,35750,150000,54000,200000,12:29:59,1485,1399,905,135037996625,91572780,8400000000,1,1,1,1,1,1,1,1,1,1
177,18,8937702,1626530,180,4,1559620,9004612,1,فراورده‌های نفتی، کک و سوخت هسته‌ای,23,4271,22667016906590506,IRO1NBEH0001,شبهرن,نفت‌ بهران,708300000000000,39350,1140,2.98,39350,39300,39200,39100,39000,9.2,39350,39350,1140,2.98,39350,39350,39400,39500,39600,39700,39800,38210,28589094,26275,1000,10410,48350,500,500,500,500,8829,12:28:41,39350,37070,902,415702529200,10564232,18000000000,1367,5,1,4,6,1,1,1,1,4
149,3,7290068,1637816,49,2,4416302,4511582,1,صندوق سرمایه‌گذاری قابل معامله,68,,12840158707161274,IRT3FLZF0001,فلزا,صندوق س.بخشی صنایع پاداش2-ب,25387200000000,31734,891,2.89,31768,31689,31680,31648,31640,,31595,31768,925,3,31768,31390,0,0,0,0,0,30843,125764,65575,148786,285288,75757,0,0,0,0,0,12:29:44,31768,29918,901,283319868411,8927884,800000000,2,3,3,1,1,0,0,0,0,0
280,3,25928434,3750000,365,3,15603482,14074952,1,رایانه و فعالیت‌های وابسته به آن,72,1478,69171897374421261,IRO3TOTZ0001,فن افزار,توسعه فن افزار توسن,64740000000000,10790,310,2.96,10790,10780,10770,10720,10700,7.3,10790,10790,310,2.96,10790,10520,0,0,0,0,0,10480,6419976,31534,61800,500,475,0,0,0,0,0,12:29:33,10790,10170,899,320193544280,29678434,6000000000,71,1,2,1,1,0,0,0,0,0
219,2,5263702,12431374,148,1,5739894,11955182,1,صندوق سرمایه‌گذاری قابل معامله,68,,30714541738317499,IRTKTAB10001,نقرفام,صندوق س.کالای تابان تمدن1,18518000000000,9259,-92,-0.98,9326,9325,9323,9322,9321,,9320,9329,-22,-0.24,9356,9237,9330,9340,9342,9345,9346,9351,98743,4600,7649,17141,1000,21019,1001,5000,1000,65668,13:03:13,10286,8416,896,166768035955,18011508,2000000000,1,2,3,2,1,2,2,1,1,2
286,1,9602015,111902,169,2,9012545,701372,1,قند و شکر,38,924,13140135188919199,IRO3TSUP0001,قتربت,قند تربت حیدریه,29801051490000,10490,90,0.87,10420,10410,10400,10390,10380,11.4,10340,10450,50,0.48,10700,10300,10450,10460,10470,10490,10510,10400,21988,24754,88476,56684,1468,4081,122300,42136,20000,11014,12:29:45,10710,10090,893,101853816430,9713917,2840901000,3,5,3,4,2,1,3,2,2,2
239,8,3715724,34795027,265,5,6967201,31543550,1,صندوق سرمایه‌گذاری قابل معامله,68,,28551661889797217,IRT1ZITN0001,زیتون,صندوق س زیتون نماد پایا- مختلط,86418000000000,43209,10,0.02,43203,43201,43200,43198,43168,,43311,43205,6,0.01,43311,43157,43211,43220,43224,43225,43227,43199,200,100,1000000,261884,400000,28692,61000,10000,16197,20000,12:29:57,44494,41904,893,1664018770842,38510751,2000000000,1,1,1,3,4,1,1,1,3,1
227,7,26061009,24882352,196,5,43569499,7373862,1,ماشین‌آلات و دستگاه‌های برقی,31,484,22086876724551482,IRO1MOTJ0001,بموتو,موتوژن,95420000000000,3670,70,1.94,3700,3660,3620,3610,3600,7.6,3680,3700,100,2.78,3700,3560,0,0,0,0,0,3600,17081206,300000,32520,11389,546956,0,0,0,0,0,12:29:58,3700,3500,892,187009572780,50943361,26000000000,77,1,2,2,3,0,0,0,0,0
337,1,21971550,313300,208,0,22284850,0,1,فلزات اساسی,27,529,58462435595049907,IRO3PEIZ0001,فنفت,صنایع تجهیزات نفت,17034000000000,5010,60,1.21,5040,5030,5020,5010,5000,9.5,5010,5050,100,2.02,5080,4950,5050,5060,5070,5080,5090,4950,15000,104666,10000,2977,495742,4000,212045,258294,696247,931453,12:29:59,5090,4810,890,111602337500,22284850,3400000000,2,3,3,1,15,1,2,5,8,27
174,6,8607949,4461868,147,4,12840817,229000,1,صندوق سرمایه‌گذاری قابل معامله,68,,31230051169165044,IRT3TAMF0001,طعام,صندوق س.بخشی بازده صنایع2-ب,14444500000000,28889,147,0.51,29005,29000,28900,28745,28743,,28501,29021,279,0.97,29488,28200,29221,29228,29270,29350,29370,28742,1000,783486,56646,100,4701,2000,2000,5000,200000,48000,12:29:59,29604,27880,889,377570693838,13069817,500000000,1,19,3,1,1,1,1,1,1,1
219,4,17703380,3165363,310,6,6172913,14695830,1,فلزات اساسی,27,1069,66772024744156373,IRO1BAHN0001,فباهنر,مس‌ شهیدباهنر,309749979596400,12600,360,2.94,12600,12590,12550,12520,12510,11.8,12600,12600,360,2.94,12600,12600,0,0,0,0,0,12240,28231132,15000,10966,5000,2000,0,0,0,0,0,12:29:38,12600,11880,884,262946161800,20868743,24583331714,836,3,3,1,1,0,0,0,0,0
505,8,10102310,4514275,122,3,862985,13753600,1,صندوق سرمایه‌گذاری قابل معامله,68,,14230681955555738,IRT1ARAM0001,آرام,صندوق س شاخصی آرام مفید,90126000000000,45063,1306,2.98,45069,45062,45060,45040,45000,,44142,45069,1312,3,45069,44142,0,0,0,0,0,43757,14500,1850,500,140,120,0,0,0,0,0,12:29:34,45069,42445,879,658669862054,14616585,2000000000,3,2,1,1,1,0,0,0,0,0
100,3,576670,904550,655,4,1131192,350028,1,رایانه و فعالیت‌های وابسته به آن,72,5242,6905737326614124,IRO5PUYA0001,رپویا,پویا,18307200000000,57210,1630,2.93,57240,57230,57200,56550,56540,10.9,57200,57240,1660,2.99,57240,55700,57880,61500,61510,63380,63460,55580,45000,215450,19,90000,2000,56,200,224,140,56,12:29:27,57240,53920,877,84736815200,1481220,320000000,3,1,1,3,2,2,1,8,5,2
312,0,7397866,0,209,0,7397866,0,1,انبوه‌سازی، املاک و مستغلات,70,1024,17617474823279712,IRO3ASPZ0001,آ س پ,آ.س.پ,28290000000000,28290,710,2.57,28270,28150,28050,28040,28000,27.6,28350,28160,580,2.1,28400,27660,28350,28360,28370,28380,28400,27580,56620,900,1255,450,11223,845,25000,220,40000,482312,12:29:57,28400,26760,876,209289535780,7397866,1000000000,1,2,2,1,2,1,1,1,2,51
57,5,22082136,11939286,616,4,8421422,25600000,1,فلزات اساسی,27,813,5286237676293152,IRO1SSCO0001,سیسکو,فولاد سیرجان ایرانیان,710000000000000,5680,160,2.9,5680,5660,5620,5600,5560,7,5680,5680,160,2.9,5680,5680,5690,5700,5800,5810,5820,5520,58274274,5000,94936,148430,10000,300000,901,2630,136484,87432,12:29:14,5680,5360,875,193241676960,34021422,125000000000,406,4,5,4,1,1,1,3,4,17
142,0,183209786,0,393,4,155209786,28000000,1,انبوه‌سازی، املاک و مستغلات,70,0,50792786683910016,IRO3KRMZ0001,کرمان,س. توسعه و عمران استان کرمان,62140219524000,1458,42,2.97,1458,1457,1454,1452,1450,0,1458,1458,42,2.97,1458,1445,0,0,0,0,0,1416,38739341,62559,10000,4048,3500,0,0,0,0,0,12:29:29,1458,1374,873,267119557988,183209786,42620178000,152,1,1,1,1,0,0,0,0,0
339,1,19719653,1500000,259,1,20919653,300000,1,محصولات غذایی و آشامیدنی به جز قند و شکر,42,1310,61978776664766359,IRO3NPMP0001,غپونه,نوش پونه مشهد,27886350000000,8850,240,2.79,8850,8840,8830,8820,8810,6.8,8800,8860,250,2.9,8860,8650,9060,9510,0,0,0,8610,62700,59808,70361,11700,1000,373600,40,0,0,0,12:29:46,8860,8360,869,187772616220,21219653,3151000000,4,4,8,3,1,7,1,0,0,0
237,0,206747313,0,360,3,162747313,44000000,1,انبوه‌سازی، املاک و مستغلات,70,199,17800036702302776,IRO1BSTE0001,ثاخت,بین‌المللی‌توسعه‌ساختمان,62472160608000,759,22,2.99,759,758,756,755,750,3.8,757,759,22,2.99,759,743,766,768,770,782,799,737,439249614,216268,75063,424265,110000,6007803,3000000,3000000,558041,3264000,12:29:52,759,715,864,156842593264,206747313,82308512000,229,8,3,4,2,3,1,1,4,2
324,0,24129208,0,171,0,24129208,0,1,سایر واسطه‌گری‌های مالی,58,200,3149396562827132,IRO1LIRZ0001,وایران,لیزینگ ایرانیان,12630900000000,5930,90,1.54,5950,5920,5910,5900,5890,29.7,5900,5950,110,1.88,6010,5850,5960,5970,5980,5990,6000,5840,49089,5000,153158,86000,103000,9514,107099,65623,5767,777335,12:29:56,6010,5670,863,143135527150,24129208,2130000000,2,1,2,5,2,1,4,1,2,9
224,1,23718727,207560,383,2,23616287,310000,1,محصولات کاغذی,21,315,16422980660132735,IRO3LPCZ0001,لطیف,محصولات کاغذی لطیف,22997024890000,3710,60,1.64,3700,3690,3680,3670,3660,11.8,3730,3720,70,1.92,3750,3660,3730,3740,3750,3800,3820,3650,131582,55833,570755,713672,22542,15165,2247,4961172,309,30,12:29:59,3750,3550,861,88760173280,23926287,6198659000,6,4,2,6,4,8,2,109,1,1
205,1,11961478,150309,438,4,9394935,2716852,1,منسوجات,17,351,65378630011538741,IRO5BAKS0001,نبابک,نساجی بابکان,12840000000000,8560,240,2.88,8550,8540,8530,8520,8510,24.4,8560,8560,240,2.88,8560,8500,8560,8700,8740,8990,0,8320,42867,7356,10742,16708,56381,50400,133,1267,10885,0,12:29:30,8560,8080,850,103622507950,12111787,1500000000,7,3,2,3,2,4,1,3,4,0
222,4,9517443,2640061,135,3,11603171,554333,1,صندوق سرمایه‌گذاری قابل معامله,68,,10098482000925815,IRTKCIGL0001,سیگلو,صندوق س.کالای آشنای1,12764000000000,12764,-83,-0.65,12820,12819,12818,12817,12816,,12701,12819,-28,-0.22,12870,12650,12840,12853,12854,12855,12856,12847,1495,403,3000,1000,62400,100000,71000,19811,405000,100000,13:03:35,14131,11563,849,166845636983,13071912,1000000000,1,1,2,1,3,1,4,2,5,1
342,2,21050332,1007425,82,5,5703547,16354210,1,صندوق سرمایه‌گذاری قابل معامله,68,,30215634246748564,IRT1ANAR0001,انار,صندوق س.انارنماد ارزش-درسهام,20187000000000,40374,423,1.06,40151,40118,40100,40056,40051,,40980,40168,217,0.54,40980,40041,40169,40170,40200,40220,40230,39951,203,1000,3754,4822,1000,790001,467866,497820,500000,998900,12:29:56,41149,38753,847,890563410728,22057757,500000000,1,1,1,2,1,1,1,1,1,1
162,1,146551575,16000000,385,4,76798949,85752626,1,خودرو و ساخت قطعات,34,-1300,25211433301660888,IRO7PKOD0001,خپارس,پارس خودرو,193974624711476,1708,49,2.95,1708,1703,1702,1701,1700,-1.3,1708,1708,49,2.95,1708,1700,1720,1722,1723,0,0,1659,41680270,200000,100000,234120,440000,5000000,1005000,902838,0,0,12:27:36,1708,1610,844,277630306231,162551575,113568281447,124,2,1,3,4,5,2,9,0,0
167,2,13091547,1559855,166,2,12642585,2008817,1,صندوق سرمایه‌گذاری قابل معامله,68,,34322849244939912,IRT3RT050001,کاشانه,ص.س املاک وم.کاشانه خلیج فارس,4734450000000,13527,289,2.18,13617,13616,13615,13611,13610,,13320,13634,396,2.99,13635,13318,13634,13635,13709,13812,13940,13238,30134,24388,160477,2500,104800,41354,617417,365,363,359,13:01:17,13635,12841,843,206087046887,15235454,350000000,1,1,2,1,2,2,4,1,1,1
159,3,6438232,941058,194,6,5236220,2143070,1,زراعت و خدمات وابسته,1,4812,26259366519412975,IRO3ZMMZ0001,زشگزا,شیر و گوشت زاگرس شهرکرد,31036800000000,32330,910,2.9,32360,32350,32330,32300,32290,6.7,31600,32360,940,2.99,32360,31580,33200,33290,33330,34180,34200,31420,744578,500,1000,300,500,300,500,1100,150,250,12:29:57,32360,30480,836,238590472920,7379290,960000000,47,1,1,1,1,1,1,2,1,1
244,2,84053677,3192004,311,4,74398585,12847096,1,خدمات فنی و مهندسی,74,166,38628771709301941,IRO3KSNP0001,کیسون,شرکت کیسون,51828000000000,1851,53,2.95,1851,1850,1849,1848,1847,11.2,1840,1851,53,2.95,1851,1840,1873,1878,1934,0,0,1798,6275050,856237,22705,33530,2708,512111,30000,10000,0,0,12:29:53,1851,1745,835,161471674670,87245681,28000000000,48,7,3,7,1,1,1,1,0,0
99,10,275712,432859,104,29,461378,247193,1,صندوق سرمایه‌گذاری قابل معامله,68,,4626686276232042,IRTKNAFS0001,نفیس,صندوق س.کالای صبا,157628400000000,131357,-700,-0.53,131815,131812,131801,131800,131799,,131400,131815,-242,-0.18,131834,129850,131818,131822,131835,131999,132000,132057,17719,3994,1000,293,137,9379,1818,15500,90,3833,13:03:58,145262,118852,833,108956859617,829469,1200000000,1,1,1,3,2,7,3,2,1,2
146,1,23416227,171480,529,3,18620087,4967620,1,سایر واسطه‌گری‌های مالی,58,294,5968811612822747,IRO1VALE0001,ولنوین,لیزینگ اقتصاد نوین,36360000000000,3030,81,2.75,3030,3028,3027,3020,3015,10.3,3020,3037,88,2.98,3037,2980,3037,3042,0,0,0,2949,49321,2500,5200,121671,1682,3993,415,0,0,0,12:29:58,3037,2861,833,71465161705,23587707,12000000000,1,1,1,3,1,3,2,0,0,0
